fremskynde;0 1 0 0 0 0 0 0 0 0
acceptabelt;0 0 0 0 0 0 1 0 0 0
accept;0 0 0 0 0 0 1 0 0 0
tilgængelig;0 0 0 0 0 0 1 0 0 0
ulykke;0 0 0 1 0 1 0 1 1 0
tilfældig;0 0 0 1 0 1 0 0 1 0
ved en fejltagelse;0 0 0 0 0 0 0 0 1 0
hyldest;0 1 0 0 1 0 1 0 1 1
indkvartering;0 0 0 0 0 0 1 0 0 0
akkompagnement;0 1 0 0 1 0 1 0 0 1
opnå;0 0 0 0 1 0 1 0 0 0
udført;0 0 0 0 1 0 1 0 0 0
præstation;0 0 0 0 0 0 1 0 0 0
stemme overens;0 0 0 0 0 0 1 0 0 1
konto;0 0 0 0 0 0 0 0 0 1
ansvarlighed;0 0 0 0 0 0 1 0 0 1
ansvarlig;0 0 0 0 0 0 1 0 0 1
revisor;0 0 0 0 0 0 0 0 0 1
konti;0 0 0 0 0 0 0 0 0 1
akkrediteret;0 0 0 0 0 0 1 0 0 1
accueil;0 0 0 0 0 0 1 0 0 0
nøjagtig;0 0 0 0 0 0 1 0 0 1
forbandet;1 0 0 1 0 1 0 1 0 0
anklage;1 0 1 0 0 1 0 0 0 0
akkusativ;0 0 0 0 0 1 0 0 0 0
anklagede;1 0 0 1 0 1 0 0 0 0
anklager;1 0 0 1 0 1 0 0 0 0
beskylder;1 0 0 1 0 1 0 0 0 0
es;0 0 0 0 0 0 1 0 0 0
smerte;0 0 0 0 0 1 0 1 0 0
opnå;0 0 0 0 1 0 1 0 0 1
præstation;0 1 0 0 1 0 1 0 0 1
ondt;0 0 0 0 0 1 0 1 0 0
syre;0 0 0 0 0 1 0 0 0 0
anerkendelse;0 0 0 0 0 0 1 0 0 0
erhverve;0 0 0 0 0 0 1 0 0 0
erhverver;0 1 0 0 0 0 1 0 0 0
akrobat;0 0 0 1 1 0 1 0 0 1
handling;0 0 0 0 0 0 1 0 0 0
handlingsbar;1 0 1 0 0 1 0 0 0 0
faktiske;0 0 0 0 0 0 1 0 0 0
skarphed;0 0 0 0 0 0 1 0 0 0
skarpsindighed;0 0 0 0 0 0 1 0 0 0
tilpasse;0 0 0 0 0 0 1 0 0 0
tilpasses;0 0 0 0 0 0 1 0 0 0
huggorm;1 0 1 1 0 1 0 1 0 0
afhængighed;0 0 0 0 0 1 0 0 0 0
adresser;0 1 0 0 0 0 1 0 0 0
dygtig;0 0 0 0 0 0 1 0 0 0
tilstrækkelighed;0 0 0 0 0 0 1 0 0 0
klæber;0 0 0 0 0 0 0 0 0 1
fedt;0 0 0 0 0 1 0 0 0 0
dømme;0 0 0 1 0 1 0 0 0 0
supplerende;0 0 0 0 0 0 1 0 0 0
administrativt;0 0 0 0 0 0 0 0 0 1
beundringsværdig;0 0 0 0 1 0 1 0 0 1
admiral;0 0 0 0 0 0 1 0 0 1
beundring;0 0 0 0 1 0 1 0 0 1
beundre;0 0 0 0 0 0 1 0 0 1
beundrer;0 0 0 0 0 0 1 0 0 0
antaget;0 0 0 0 0 0 1 0 0 1
formaning;0 0 0 1 0 1 0 0 0 0
yndig;0 0 0 0 1 0 1 0 0 0
tilbedelse;0 0 0 0 1 0 1 0 0 1
tilbede;0 1 0 0 1 0 1 0 0 1
drift;0 1 0 1 0 1 0 1 0 0
forfalsket;0 0 0 0 0 1 0 0 0 0
ægteskabsbrud;0 0 1 0 0 1 0 1 0 0
rykke;0 1 0 1 1 0 1 0 1 0
fremskreden;0 0 0 0 0 0 1 0 0 0
fremgang;0 0 0 0 0 0 1 0 0 0
fordel;0 0 0 0 0 0 1 0 0 0
fordelagtige;0 0 0 0 0 0 1 0 0 0
advent;0 1 0 0 1 0 1 0 0 1
eventyr;0 1 0 0 0 0 1 0 0 0
eventyrlystne;0 0 0 0 0 0 1 0 0 0
modstander;1 0 0 0 0 1 0 0 0 0
ugunstig;1 0 1 1 0 1 0 1 0 0
modgang;1 0 0 1 0 1 0 1 0 0
råd;0 0 0 0 0 0 0 0 0 1
tilrådeligt;0 0 0 0 0 0 1 0 0 1
rådgive;0 0 0 0 0 0 1 0 0 1
rådes;0 0 0 0 0 0 0 0 0 1
rådgiver;0 0 0 0 0 0 1 0 0 1
fortalervirksomhed;1 1 0 0 1 0 1 0 0 1
advokat;0 0 0 0 0 0 0 0 0 1
æstetisk;0 0 0 0 0 0 1 0 0 0
æstetik;0 0 0 0 1 0 1 0 0 0
elskelig;0 0 0 0 0 0 1 0 0 0
kærlighed;0 0 0 0 1 0 1 0 0 1
tilknyttet;0 0 0 0 0 0 1 0 0 0
bekræfte;0 0 0 0 0 0 1 0 0 1
bekræftelse;0 0 0 0 0 0 1 0 0 0
bekræftende;0 0 0 0 0 0 1 0 0 0
bekræftende;0 0 0 0 0 0 1 0 0 1
plage;0 0 0 1 0 1 0 1 0 0
plaget;0 0 0 0 0 1 0 0 0 0
lidelse;0 0 1 1 0 1 0 1 0 0
overflod;0 0 0 0 1 0 1 0 0 0
velhavende;0 0 0 0 0 0 1 0 0 0
have råd til;0 0 0 0 0 0 1 0 0 0
krænke;1 0 1 1 0 1 0 1 1 0
bange;0 0 0 1 0 1 0 0 0 0
efterdybning;1 0 1 1 0 1 0 1 0 0
eftersmag;0 0 0 0 0 1 0 0 0 0
aga;0 0 0 1 0 0 1 0 0 1
forværret;1 0 0 0 0 1 0 0 0 0
forværret;1 0 0 0 0 1 0 1 0 0
forværring;1 0 1 0 0 1 0 0 0 0
aggression;1 0 0 1 0 1 0 0 0 0
aggressiv;1 0 0 1 0 1 0 0 0 0
aggressor;1 0 0 1 0 1 0 0 0 0
forfærdet;0 0 1 1 0 1 0 0 1 0
adræt;0 0 0 0 0 0 1 0 0 0
smidighed;0 0 0 0 0 0 1 0 0 0
ophidset;1 0 0 0 0 1 0 0 0 0
agitation;1 0 0 0 0 1 0 0 0 0
kvalmende;0 0 0 1 0 1 0 0 0 0
smerte;1 0 0 1 0 1 0 1 0 0
enig;0 0 0 0 0 0 1 0 0 0
behagelig;0 0 0 0 0 0 1 0 0 1
var enige;0 0 0 0 0 0 1 0 0 1
er enig;0 0 0 0 0 0 1 0 0 1
aftale;0 0 0 0 0 0 1 0 0 1
landbrug;0 0 0 0 0 0 1 0 0 0
på grund;0 0 0 0 0 1 0 0 0 0
foran;0 0 0 0 0 0 1 0 0 0
hjælpe;0 0 0 0 0 0 1 0 0 0
hjælp;0 0 0 0 0 0 1 0 0 0
ail;0 0 0 0 0 1 0 1 0 0
skrantende;0 0 0 1 0 1 0 1 0 0
formålsløs;0 0 0 0 0 1 0 0 0 0
lufthavn;0 1 0 0 0 0 0 0 0 0
udsendes;0 0 1 0 0 1 0 0 0 0
beslægtet;0 0 0 0 0 0 0 0 0 1
alabast;0 0 0 0 0 0 1 0 0 0
alarm;0 0 0 1 0 1 0 0 1 0
alarmerende;0 0 0 1 0 1 0 0 1 0
alb;0 0 0 0 0 0 0 0 0 1
alkoholisme;1 0 1 1 0 1 0 1 0 0
årvågenhed;0 1 0 1 0 0 1 0 1 0
advarsler;0 1 0 1 0 0 0 0 1 0
fremmede;0 0 1 1 0 1 0 0 0 0
fremmedgøre;1 0 1 0 0 1 0 0 0 0
fremmedgjort;0 0 0 0 0 1 0 1 0 0
fremmedgørelse;1 0 1 1 0 1 0 1 0 0
alimentation;0 0 0 0 0 0 1 0 0 0
underholdsbidrag;0 0 0 0 0 1 0 0 0 0
i live;0 1 0 0 1 0 1 0 0 1
afværge;0 0 0 0 0 0 1 0 0 0
påstand;1 0 0 0 0 1 0 0 0 0
hævder;0 0 0 0 0 1 0 0 0 0
troskab;0 0 0 0 0 0 1 0 0 1
allegro;0 0 0 0 0 0 1 0 0 0
lindre;0 0 0 0 0 0 1 0 0 0
lindring;0 0 0 0 0 0 1 0 0 0
alliance;0 0 0 0 0 0 0 0 0 1
allieret;0 0 0 0 0 0 1 0 0 1
tilladt;0 0 0 0 0 0 1 0 0 0
lokke;0 1 0 0 1 0 1 0 1 0
forlokkende;0 0 0 0 0 0 1 0 0 0
allieret;0 0 0 0 0 0 1 0 0 1
almægtig;0 0 0 0 0 0 1 0 0 0
aloha;0 1 0 0 1 0 1 0 0 0
afsides;0 0 0 0 0 1 0 0 0 0
skænderi;1 0 0 0 0 1 0 0 0 0
forbløffe;0 0 0 0 0 0 0 0 1 0
forbløffende;0 0 0 0 1 0 1 0 1 0
ambassadør;0 0 0 0 0 0 1 0 0 1
tvetydig;0 0 0 0 0 1 0 0 0 0
ambition;0 1 0 0 1 0 1 0 0 1
ambulance;0 0 0 1 0 0 0 0 0 1
baghold;1 0 0 1 0 1 0 0 1 0
forbedre;0 0 0 0 0 0 1 0 0 0
amen;0 0 0 0 1 0 1 0 0 1
modtagelig;0 0 0 0 0 0 1 0 0 0
ændre;0 0 0 0 0 0 1 0 0 0
ændrer;0 0 0 0 0 0 1 0 0 0
rekreative faciliteter;0 0 0 0 0 0 1 0 0 0
elskelig;0 0 0 0 0 0 1 0 0 0
venskabelig;0 0 0 0 1 0 1 0 0 0
ammoniak;0 0 1 0 0 0 0 0 0 0
amnesi;0 0 0 0 0 1 0 0 0 0
amnesti;0 0 0 0 1 0 1 0 0 0
afskrivninger;0 0 0 0 0 0 0 0 0 1
amour;0 1 0 0 1 0 1 0 0 1
amfetamin;0 0 1 0 0 1 0 0 0 0
underholde;0 0 0 0 1 0 1 0 0 0
morede;0 0 0 0 1 0 1 0 0 0
underholdning;0 0 0 0 1 0 1 0 0 0
underholdende;0 0 0 0 1 0 1 0 0 0
anakonda;0 0 1 1 0 1 0 0 0 0
anal;0 0 0 0 0 1 0 0 0 0
analytiker;0 1 0 0 0 0 1 0 0 1
anarkisme;1 0 0 1 0 1 0 0 0 0
anarkist;1 0 0 1 0 1 0 0 0 0
anarki;1 0 0 1 0 1 0 0 0 0
anathema;1 0 1 1 0 1 0 1 0 0
forfædre;0 0 0 0 0 0 0 0 0 1
anker;0 0 0 0 0 0 1 0 0 0
forankring;0 0 0 0 0 0 1 1 0 0
gammel;0 0 0 0 0 1 0 0 0 0
Engel;0 1 0 0 1 0 1 0 1 1
englefuld;0 0 0 0 1 0 1 0 0 1
vrede;1 0 0 0 0 1 0 0 0 0
angina;0 0 0 1 0 1 0 0 0 0
lystfiskeri;0 1 0 0 0 1 0 0 0 0
vred;1 0 1 0 0 1 0 0 0 0
kval;1 0 0 1 0 1 0 1 0 0
animere;0 0 0 0 0 0 1 0 0 0
animeret;0 0 0 0 1 0 1 0 0 0
fjendskab;1 0 1 1 0 1 0 1 0 0
animus;1 0 0 0 0 1 0 0 0 0
tilintetgøre;1 0 0 1 0 1 0 0 0 0
udslettet;1 0 0 1 0 1 0 1 0 0
tilintetgørelse;1 0 0 1 0 1 0 1 0 0
bekendtgørelse;0 1 0 0 0 0 0 0 0 0
irritere;1 0 1 0 0 1 0 0 0 0
irritation;1 0 1 0 0 1 0 0 0 0
irriterende;1 0 0 0 0 1 0 0 0 0
annullere;0 0 0 0 0 1 0 0 0 0
annullation;0 0 0 0 0 1 0 1 0 0
anomali;0 0 0 1 0 1 0 0 1 0
anonym;0 0 0 0 0 1 0 0 0 0
ansvarlig;0 0 0 0 0 0 0 0 0 1
antagonisme;1 0 0 0 0 1 0 0 0 0
modstander;1 0 0 0 0 1 0 0 0 0
antagonistisk;1 0 1 0 0 1 0 0 0 0
miltbrand;0 0 1 1 0 1 0 1 0 0
antibiotika;0 0 0 0 0 0 1 0 0 0
antikrist;1 0 1 1 0 1 0 0 0 0
forventning;0 1 0 0 0 0 0 0 0 0
foregribende;0 1 0 0 0 0 0 0 0 0
modgift;0 1 0 0 0 0 1 0 0 1
svampedræbende;0 0 0 0 0 0 1 0 0 1
antipati;1 0 1 0 0 1 0 0 0 0
forældet;0 0 0 0 0 1 0 0 0 0
antik;0 0 0 0 0 0 1 0 0 0
antiseptisk;0 0 0 0 0 0 1 0 0 1
antisocial;1 0 1 1 0 1 0 1 0 0
modsætning;1 0 0 0 0 1 0 0 0 0
angst;1 1 0 1 0 1 0 1 0 0
ængstelig;0 1 0 1 0 1 0 0 0 0
apache;0 0 0 1 0 1 0 0 0 0
apatisk;0 0 0 0 0 1 0 1 0 0
apati;0 0 0 0 0 1 0 1 0 0
bladlus;0 0 1 0 0 1 0 0 0 0
aplomb;0 0 0 0 0 0 1 0 0 0
undskyldende;0 0 0 0 0 0 1 0 0 1
undskylde;0 0 0 0 0 0 1 1 0 1
apologi;0 0 0 0 0 0 1 0 0 0
apostel;0 0 0 0 0 0 1 0 0 1
apostolisk;0 0 0 0 0 0 0 0 0 1
rystende;0 0 1 1 0 1 0 0 0 0
apparition;0 0 0 1 0 0 0 0 1 0
appel;0 1 0 0 0 0 0 0 0 0
blindtarmsbetændelse;0 0 0 1 0 1 0 1 0 0
bifald;0 0 0 0 1 0 1 0 1 1
ansøger;0 1 0 0 0 0 0 0 0 0
påskønnelse;0 0 0 0 1 0 1 0 0 1
pågribe;0 0 0 1 0 0 0 0 0 0
ængstelse;0 0 0 1 0 1 0 0 0 0
betænkelig;0 1 0 1 0 1 0 0 0 0
lærling;0 0 0 0 0 0 0 0 0 1
nærmer sig;0 1 0 0 0 0 0 0 0 0
godkendelse;0 0 0 0 0 0 1 0 0 1
bevilling;0 0 0 0 0 1 0 0 0 0
godkendelse;0 0 0 0 0 0 1 0 0 0
godkende;0 0 0 0 1 0 1 0 0 1
godkender;0 0 0 0 0 0 1 0 0 0
apt;0 0 0 0 0 0 1 0 0 0
evne;0 0 0 0 0 0 1 0 0 0
dommer;0 0 0 0 0 0 0 0 0 1
voldgift;0 1 0 0 0 0 0 0 0 0
voldgiftsmand;0 0 0 0 0 0 0 0 0 1
arkæologi;0 1 0 0 0 0 1 0 0 0
gammeldags;0 0 0 0 0 1 0 0 0 0
arkitektur;0 0 0 0 0 0 0 0 0 1
glødende;0 1 0 0 1 0 1 0 0 0
ild;0 0 0 0 0 0 1 0 0 0
besværlig;0 0 0 0 0 1 0 0 0 0
argumentere;1 0 0 0 0 1 0 0 0 0
argument;1 0 0 0 0 1 0 0 0 0
argumentation;1 0 0 0 0 0 0 0 0 0
argumenterende;0 0 0 0 0 1 0 0 0 0
argumenter;1 0 0 0 0 0 0 0 0 0
tørre;0 0 0 0 0 1 0 1 0 0
aristokrati;0 0 0 0 0 0 1 0 0 0
aristokratisk;0 0 0 0 0 0 1 0 0 0
bevæbning;1 0 0 1 0 0 0 0 0 0
rustning;0 0 0 1 0 1 0 0 0 0
bevæbnet;1 0 0 1 0 1 1 0 0 0
rustning;0 0 0 1 0 0 1 0 0 1
pansret;0 0 0 1 0 0 0 0 0 0
rustning;0 0 0 0 0 0 0 0 0 1
aroma;0 0 0 0 0 0 1 0 0 0
vække;0 1 0 0 0 0 1 0 0 0
anklage;1 0 0 1 0 1 0 1 0 0
array;0 0 0 0 0 0 1 0 0 0
restance;0 0 0 0 0 1 0 0 0 0
anholdelse;0 0 0 0 0 1 0 0 0 0
ankomst;0 1 0 0 0 0 0 0 0 0
ankomme;0 1 0 0 0 0 0 0 0 0
arrogance;0 0 0 0 0 1 0 0 0 0
arrogant;1 0 1 0 0 1 0 0 0 0
arsen;0 0 1 1 0 1 0 1 0 0
brandstiftelse;1 0 0 1 0 1 0 0 0 0
kunst;0 1 0 0 1 0 1 1 1 0
artikulere;0 0 0 0 0 0 1 0 0 0
artikulation;0 0 0 0 0 0 1 0 0 0
artilleri;0 0 0 1 0 1 0 0 0 0
håndværker;0 0 0 0 0 0 1 0 0 0
kunstner;0 0 0 0 0 0 1 0 0 0
kunstnerisk;0 0 0 0 0 0 1 0 0 0
stigning;0 0 0 0 0 0 1 0 0 0
opstigning;0 0 0 0 0 0 1 0 0 0
aske;0 0 0 0 0 1 0 0 0 0
skamme sig;0 0 1 0 0 1 0 1 0 0
aske;0 0 0 0 0 1 0 1 0 0
asp;0 0 0 1 0 0 0 0 0 0
forhåbning;0 1 0 0 1 0 1 0 1 1
stræbe;0 1 0 0 1 0 1 0 0 0
håbefulde;0 1 0 0 1 0 1 0 0 1
røv;0 0 0 0 0 1 0 0 0 0
angribe;1 0 0 1 0 1 0 0 1 0
overfaldsmand;1 0 0 1 0 1 0 1 0 0
snigmorder;1 0 0 1 0 1 0 1 0 0
myrde;1 0 0 1 0 1 0 0 0 0
snigmord;1 0 0 1 0 1 0 1 0 0
angreb;1 0 0 1 0 1 0 0 0 0
montage;0 0 0 0 0 0 1 0 0 1
samtykke;0 0 0 0 0 0 1 0 0 0
hævder;0 0 0 0 0 0 1 0 0 1
vurdering;0 0 0 0 0 0 0 0 1 1
assessor;0 0 0 0 0 0 0 0 0 1
assets;0 0 0 0 0 0 1 0 0 0
asshole;1 0 1 0 0 1 0 0 0 0
assessor;0 0 0 0 0 0 0 0 0 1
aktiver;0 0 0 0 0 0 1 0 0 0
røvhul;1 0 1 0 0 1 0 0 0 0
modtager;0 0 0 0 0 0 0 0 0 1
hjælpe;0 0 0 0 0 0 1 0 0 1
hjælp;0 0 0 0 0 0 1 0 0 0
knytte;0 0 0 0 0 0 1 0 0 1
forening;0 0 0 0 0 0 0 0 0 1
assuage;0 0 0 0 0 0 1 0 0 0
forsikring;0 0 0 0 0 0 1 0 0 1
forsikre;0 0 0 0 0 0 0 0 0 1
forsikret;0 0 0 0 0 0 1 0 0 1
med sikkerhed;0 0 0 0 0 0 0 0 0 1
forbavsende;0 0 0 0 0 0 1 0 1 0
forbavselse;0 0 0 0 1 0 1 0 1 0
vild;0 0 0 1 0 1 0 0 0 0
astringerende;0 0 0 0 0 1 0 0 0 0
astrolog;0 1 0 0 0 0 1 0 0 0
astronaut;0 0 0 0 0 0 1 0 0 0
astronom;0 1 0 0 0 0 1 0 0 0
klog;0 0 0 0 0 0 1 0 0 0
asyl;0 0 0 1 0 1 0 0 0 0
asymmetri;0 0 1 0 0 0 0 0 0 0
ateisme;0 0 0 0 0 1 0 0 0 0
aterosklerose;0 0 0 1 0 1 0 1 0 0
atlet;0 0 0 0 0 0 1 0 0 0
atletisk;0 0 0 0 0 0 1 0 0 0
atom;0 0 0 0 0 0 1 0 0 0
sonet;0 1 0 0 1 0 1 0 0 1
forsoning;0 0 0 0 0 0 1 0 0 0
forfærdelige;1 0 1 0 0 1 0 0 0 0
grusomhed;1 0 1 1 0 1 0 1 0 0
atrofi;0 0 1 1 0 1 0 1 0 0
vedhæftet fil;0 0 0 0 0 0 1 0 0 0
angreb;1 0 0 1 0 1 0 0 0 0
angriber;1 0 1 1 0 1 0 1 1 0
opnåelig;0 1 0 0 0 0 1 0 0 0
opnåelse;0 0 0 0 0 0 1 0 0 0
forsøg;0 1 0 0 0 0 0 0 0 0
tilstedeværelse;0 1 0 0 0 0 0 0 0 0
ledsager;0 0 0 0 0 0 1 0 0 1
opmærksomhed;0 0 0 0 0 0 1 0 0 0
opmærksom;0 0 0 0 0 0 1 0 0 1
svækket;0 0 0 0 0 1 0 0 0 0
dæmpning;0 0 0 0 0 1 0 1 0 0
bevidne;0 0 0 0 0 0 1 0 0 1
attest;0 0 0 0 0 0 0 0 0 1
advokat;1 0 0 1 0 0 1 0 0 1
tiltrækning;0 0 0 0 0 0 1 0 0 0
tiltrækningskraft;0 0 0 0 0 0 1 0 0 0
auktion;0 1 0 0 0 0 0 0 0 0
frækhed;0 0 0 0 0 1 0 0 0 0
publikum;0 1 0 0 0 0 0 0 0 0
revisor;0 0 0 1 0 0 0 0 0 1
forøge;0 0 0 0 0 0 1 0 0 0
august;0 0 0 0 0 0 1 0 0 0
tante;0 0 0 0 0 0 1 0 0 1
aura;0 0 0 0 0 0 1 0 0 0
lykkebringende;0 1 0 0 1 0 1 0 0 0
stram;0 0 0 1 0 1 0 1 0 0
nedskæringer;0 0 0 0 0 1 0 0 0 0
autentisk;0 0 0 0 1 0 1 0 0 1
godkende;0 0 0 0 0 0 0 0 0 1
Godkendelse;0 0 0 0 0 0 0 0 0 1
ægthed;0 0 0 0 0 0 1 0 0 1
forfatter;0 0 0 0 0 0 1 0 0 1
autoritativ;0 0 0 0 0 0 1 0 0 1
myndighed;0 0 0 0 0 0 1 0 0 1
bemyndigelse;0 0 0 0 0 0 1 0 0 1
bemyndige;0 0 0 0 0 0 0 0 0 1
autoriseret;0 0 0 0 0 0 1 0 0 0
autokratisk;0 0 0 0 0 1 0 0 0 0
automatisk;0 0 0 0 0 0 0 0 0 1
obduktion;0 0 1 1 0 1 0 1 0 0
lavine;0 0 0 1 0 1 0 1 1 0
gyser;1 0 1 0 0 1 0 0 0 0
avatar;0 0 0 0 0 0 1 0 0 0
hævner;1 0 0 0 0 1 0 0 0 0
averse;1 0 1 1 0 1 0 0 0 0
aversion;1 0 1 1 0 1 0 0 0 0
undgå;0 0 0 1 0 1 0 0 0 0
undgåelse;0 0 0 1 0 1 0 0 0 0
undgår;0 0 0 1 0 0 0 0 0 0
vente;0 1 0 0 0 0 0 0 0 0
pris;0 1 0 0 1 0 1 0 1 1
forfærdelig;1 0 1 1 0 1 0 1 0 0
akavethed;0 0 1 0 0 1 0 0 0 0
forkert;0 0 0 0 0 1 0 0 0 0
aksiom;0 0 0 0 0 0 0 0 0 1
aksiomatisk;0 0 0 0 0 0 0 0 0 1
ay;0 0 0 0 0 0 1 0 0 0
aye;0 0 0 0 0 0 1 0 0 0
pludre;0 0 0 0 0 1 0 0 0 0
pludrende;0 0 0 0 0 1 0 0 0 0
bavian;0 0 1 0 0 1 0 0 0 0
baby;0 0 0 0 1 0 1 0 0 0
barnepige;0 0 0 0 0 0 0 0 0 1
studentereksamen;0 0 0 0 0 0 1 0 0 0
rygrad;1 0 0 0 0 0 1 0 0 1
backer;0 0 0 0 0 0 0 0 0 1
baglæns;0 0 0 0 0 1 0 0 0 0
tilbage;0 0 1 0 0 1 0 0 0 0
bagvand;0 0 0 0 0 1 0 1 0 0
bakterie;0 0 1 1 0 1 0 1 0 0
bakterie;0 0 1 1 0 1 0 0 0 0
dårligt;1 0 1 1 0 1 0 1 0 0
badge;0 0 0 0 0 0 0 0 0 1
grævling;1 0 0 0 0 1 0 0 0 0
dårligt;0 0 0 0 0 1 0 1 0 0
dårlighed;1 0 1 1 0 1 0 0 0 0
foged;0 0 0 1 0 1 0 0 0 1
lokkemad;0 0 0 1 0 1 0 0 0 1
balance;0 0 0 0 0 0 1 0 0 0
afbalanceret;0 0 0 0 0 0 1 0 0 0
balle;0 0 0 1 0 1 0 0 0 0
balk;0 0 0 0 0 1 0 0 0 0
ballade;0 0 0 0 0 0 1 0 0 0
ballet;0 0 0 0 0 0 1 0 0 0
afstemning;0 1 0 0 0 0 1 0 0 1
balsam;0 1 0 0 1 1 1 0 0 0
balsam;0 0 0 0 0 0 1 0 0 0
forbyde;0 0 0 0 0 1 0 0 0 0
bandit;0 0 0 0 0 1 0 0 0 0
bane;1 0 1 1 0 1 0 0 0 0
bang;1 0 1 1 0 1 0 1 1 0
banger;1 1 0 1 0 1 0 0 1 0
forjage;1 0 1 1 0 1 0 1 0 0
forvist;1 0 0 1 0 1 0 1 0 0
forvisning;1 0 1 0 0 1 0 1 0 0
bank;0 0 0 0 0 0 0 0 0 1
bankmand;0 0 0 0 0 0 0 0 0 1
bankerot;0 0 0 1 0 1 0 1 0 0
konkurs;1 0 1 1 0 1 0 1 0 0
banket;0 1 0 0 1 0 1 0 0 0
banshee;1 0 1 1 0 1 0 1 0 0
dåb;0 0 0 0 0 0 1 0 0 0
dåb;0 0 0 0 1 0 1 0 0 0
barb;1 0 0 0 0 1 0 0 0 0
barbar;0 0 0 1 0 1 0 0 0 0
barbarisk;1 0 1 1 0 1 0 0 0 0
barbarisme;0 0 0 0 0 1 0 0 0 0
bard;0 0 0 0 0 0 1 0 0 0
opkast;0 0 1 0 0 0 0 0 0 0
forhandle;0 0 0 0 0 0 1 0 0 1
bark;1 0 0 0 0 1 0 0 0 0
spærret;0 0 0 0 0 1 0 0 0 0
ufrugtbar;0 0 0 0 0 1 0 1 0 0
barrikade;0 0 0 1 0 1 0 0 0 0
barriere;1 0 0 0 0 1 0 0 0 0
trillebør;0 0 1 0 0 0 0 0 0 0
bartender;0 0 0 0 0 0 0 0 0 1
byttehandel;0 0 0 0 0 0 0 0 0 1
grundlag;0 0 0 0 0 0 0 0 0 1
grundløs;0 0 0 0 0 1 0 0 0 0
basketball;0 1 0 0 1 0 1 0 0 0
bastard;0 0 1 0 0 1 0 1 0 0
bastion;1 0 0 0 0 0 1 0 0 0
bad;0 0 0 0 0 0 1 0 0 0
bataljon;1 0 0 0 0 0 0 0 0 0
dej;1 0 0 1 0 1 0 0 0 0
voldsramte;0 0 0 1 0 1 0 1 0 0
batteri;1 0 0 0 0 1 0 0 0 0
kamp;1 0 0 0 0 1 0 0 0 0
kæmpede;1 0 0 1 0 1 0 1 0 0
slagmark;0 0 0 1 0 1 0 0 0 0
skidt;0 0 0 0 0 1 0 0 0 0
bajonet;1 0 0 1 0 1 0 0 0 0
strand;0 0 0 0 1 0 0 0 0 0
bjælke;0 0 0 0 1 0 1 0 0 0
strålende;0 1 0 0 1 0 1 0 0 0
bjørn;1 0 0 1 0 0 0 0 0 0
bærer;0 0 0 0 0 1 0 0 0 0
baisse;1 0 0 1 0 0 0 0 0 0
dyr;1 0 0 1 0 1 0 0 0 0
udyret;0 0 1 1 0 1 0 0 0 0
prygl;1 0 0 1 0 1 0 1 0 0
forskønning;0 0 0 0 1 0 1 0 0 1
smuk;0 0 0 0 1 0 1 0 0 0
forskønne;0 0 0 0 1 0 1 0 0 0
skønhed;0 0 0 0 1 0 1 0 0 0
grundfjeld;0 0 0 0 0 0 1 0 0 1
bi;1 0 0 1 0 0 0 0 0 0
øl;0 0 0 0 1 0 1 0 0 0
ramme;0 0 0 0 0 1 0 0 0 0
